repair_pack,batch_index,seed_ordinal,slug,title_en,title_zh_seed,title_zh_cleaned,soc_code_seed,onet_code_seed,cn_priority_queries,cn_required_capture,us_official_priority,uk_priority,risk_flags
pack_2,211,199,computer-support-specialists,Computer support specialists,计算机支持专员适合谁？,计算机支持专员,15-1232,15-1232.00,计算机支持专员 工资 职友集 | 计算机支持专员 薪资 猎聘 | 计算机支持专员 月薪 BOSS 智联 | Computer support specialists 中国 招聘 薪资,specific third-party URL with visible salary range/average/sample/distribution/job-posting text; no model-estimated CNY,https://www.bls.gov/oes/current/oes151232.htm | https://www.mynextmove.org/profile/summary/15-1232.00 | BLS OOH/CareerOneStop if direct profile exists,"UK National Careers direct search for ""Computer support specialists"" first; adjacent profile only with direct-not-found boundary and non-generic URL",
pack_2,212,200,computer-systems-analysts,Computer Systems Analysts,计算机系统分析师,计算机系统分析师,15-1211,15-1211.00,计算机系统分析师 工资 职友集 | 计算机系统分析师 薪资 猎聘 | 计算机系统分析师 月薪 BOSS 智联 | Computer Systems Analysts 中国 招聘 薪资,specific third-party URL with visible salary range/average/sample/distribution/job-posting text; no model-estimated CNY,https://www.bls.gov/oes/current/oes151211.htm | https://www.mynextmove.org/profile/summary/15-1211.00 | BLS OOH/CareerOneStop if direct profile exists,"UK National Careers direct search for ""Computer Systems Analysts"" first; adjacent profile only with direct-not-found boundary and non-generic URL",
pack_2,213,201,computer-systems-engineers-architects,Computer Systems Engineers/Architects,工程师计算机,工程师计算机,15-1299,15-1299.08,工程师计算机 工资 职友集 | 工程师计算机 薪资 猎聘 | 工程师计算机 月薪 BOSS 智联 | Computer Systems Engineers/Architects 中国 招聘 薪资,specific third-party URL with visible salary range/average/sample/distribution/job-posting text; no model-estimated CNY,https://www.bls.gov/oes/current/oes151299.htm | https://www.mynextmove.org/profile/summary/15-1299.08 | BLS OOH/CareerOneStop if direct profile exists,"UK National Careers direct search for ""Computer Systems Engineers/Architects"" first; adjacent profile only with direct-not-found boundary and non-generic URL",zh_seed_title_needs_manual_cleaning
pack_2,214,202,computer-automated-teller-and-office-machine-repairers,"Computer, Automated Teller, And Office Machine Repairers",计算机修理,计算机修理,49-2011,49-2011.00,"计算机修理 工资 职友集 | 计算机修理 薪资 猎聘 | 计算机修理 月薪 BOSS 智联 | Computer, Automated Teller, And Office Machine Repairers 中国 招聘 薪资",specific third-party URL with visible salary range/average/sample/distribution/job-posting text; no model-estimated CNY,https://www.bls.gov/oes/current/oes492011.htm | https://www.mynextmove.org/profile/summary/49-2011.00 | BLS OOH/CareerOneStop if direct profile exists,"UK National Careers direct search for ""Computer, Automated Teller, And Office Machine Repairers"" first; adjacent profile only with direct-not-found boundary and non-generic URL",
pack_2,215,203,concierges,Concierges,礼宾员,礼宾员,39-6012,39-6012.00,礼宾员 工资 职友集 | 礼宾员 薪资 猎聘 | 礼宾员 月薪 BOSS 智联 | Concierges 中国 招聘 薪资,specific third-party URL with visible salary range/average/sample/distribution/job-posting text; no model-estimated CNY,https://www.bls.gov/oes/current/oes396012.htm | https://www.mynextmove.org/profile/summary/39-6012.00 | BLS OOH/CareerOneStop if direct profile exists,"UK National Careers direct search for ""Concierges"" first; adjacent profile only with direct-not-found boundary and non-generic URL",zh_seed_title_needs_manual_cleaning
pack_2,216,204,conservation-scientists,Conservation Scientists,其他职业,其他职业,19-1031,19-1031.00,其他职业 工资 职友集 | 其他职业 薪资 猎聘 | 其他职业 月薪 BOSS 智联 | Conservation Scientists 中国 招聘 薪资,specific third-party URL with visible salary range/average/sample/distribution/job-posting text; no model-estimated CNY,https://www.bls.gov/oes/current/oes191031.htm | https://www.mynextmove.org/profile/summary/19-1031.00 | BLS OOH/CareerOneStop if direct profile exists,"UK National Careers direct search for ""Conservation Scientists"" first; adjacent profile only with direct-not-found boundary and non-generic URL",zh_seed_title_needs_manual_cleaning
pack_2,217,205,construction-and-building-inspectors,Construction and building inspectors,建筑与施工检查员适合谁？,建筑与施工检查员,47-4011,47-4011.00,建筑与施工检查员 工资 职友集 | 建筑与施工检查员 薪资 猎聘 | 建筑与施工检查员 月薪 BOSS 智联 | Construction and building inspectors 中国 招聘 薪资,specific third-party URL with visible salary range/average/sample/distribution/job-posting text; no model-estimated CNY,https://www.bls.gov/oes/current/oes474011.htm | https://www.mynextmove.org/profile/summary/47-4011.00 | BLS OOH/CareerOneStop if direct profile exists,"UK National Careers direct search for ""Construction and building inspectors"" first; adjacent profile only with direct-not-found boundary and non-generic URL",
pack_2,218,206,construction-equipment-operators,Operating Engineers And Other Construction Equipment Operators,操作工程师及其他工程设备操作员,操作工程师及其他工程设备操作员,47-2073,47-2073.00,操作工程师及其他工程设备操作员 工资 职友集 | 操作工程师及其他工程设备操作员 薪资 猎聘 | 操作工程师及其他工程设备操作员 月薪 BOSS 智联 | Operating Engineers And Other Construction Equipment Operators 中国 招聘 薪资,specific third-party URL with visible salary range/average/sample/distribution/job-posting text; no model-estimated CNY,https://www.bls.gov/oes/current/oes472073.htm | https://www.mynextmove.org/profile/summary/47-2073.00 | BLS OOH/CareerOneStop if direct profile exists,"UK National Careers direct search for ""Operating Engineers And Other Construction Equipment Operators"" first; adjacent profile only with direct-not-found boundary and non-generic URL",
pack_2,219,207,construction-laborers,Construction Laborers,建筑施工,建筑施工,47-2061,47-2061.00,建筑施工 工资 职友集 | 建筑施工 薪资 猎聘 | 建筑施工 月薪 BOSS 智联 | Construction Laborers 中国 招聘 薪资,specific third-party URL with visible salary range/average/sample/distribution/job-posting text; no model-estimated CNY,https://www.bls.gov/oes/current/oes472061.htm | https://www.mynextmove.org/profile/summary/47-2061.00 | BLS OOH/CareerOneStop if direct profile exists,"UK National Careers direct search for ""Construction Laborers"" first; adjacent profile only with direct-not-found boundary and non-generic URL",
pack_2,220,208,construction-laborers-and-helpers,Construction Laborers,建筑工人,建筑工人,47-2061,47-2061.00,建筑工人 工资 职友集 | 建筑工人 薪资 猎聘 | 建筑工人 月薪 BOSS 智联 | Construction Laborers 中国 招聘 薪资,specific third-party URL with visible salary range/average/sample/distribution/job-posting text; no model-estimated CNY,https://www.bls.gov/oes/current/oes472061.htm | https://www.mynextmove.org/profile/summary/47-2061.00 | BLS OOH/CareerOneStop if direct profile exists,"UK National Careers direct search for ""Construction Laborers"" first; adjacent profile only with direct-not-found boundary and non-generic URL",
pack_3,221,209,construction-managers,Construction managers,施工经理适合谁？,施工经理,11-9021,11-9021.00,施工经理 工资 职友集 | 施工经理 薪资 猎聘 | 施工经理 月薪 BOSS 智联 | Construction managers 中国 招聘 薪资,specific third-party URL with visible salary range/average/sample/distribution/job-posting text; no model-estimated CNY,https://www.bls.gov/oes/current/oes119021.htm | https://www.mynextmove.org/profile/summary/11-9021.00 | BLS OOH/CareerOneStop if direct profile exists,"UK National Careers direct search for ""Construction managers"" first; adjacent profile only with direct-not-found boundary and non-generic URL",
pack_3,222,210,continuous-mining-machine-operators,Continuous Mining Machine Operators,机器操作员,机器操作员,47-5041,47-5041.00,机器操作员 工资 职友集 | 机器操作员 薪资 猎聘 | 机器操作员 月薪 BOSS 智联 | Continuous Mining Machine Operators 中国 招聘 薪资,specific third-party URL with visible salary range/average/sample/distribution/job-posting text; no model-estimated CNY,https://www.bls.gov/oes/current/oes475041.htm | https://www.mynextmove.org/profile/summary/47-5041.00 | BLS OOH/CareerOneStop if direct profile exists,"UK National Careers direct search for ""Continuous Mining Machine Operators"" first; adjacent profile only with direct-not-found boundary and non-generic URL",zh_seed_title_needs_manual_cleaning
pack_3,223,211,control-and-valve-installers-and-repairers-except-mechanical-door,"Control And Valve Installers And Repairers, Except Mechanical Door",控制与阀门安装工、机械门,控制与阀门安装工、机械门,49-9012,49-9012.00,"控制与阀门安装工、机械门 工资 职友集 | 控制与阀门安装工、机械门 薪资 猎聘 | 控制与阀门安装工、机械门 月薪 BOSS 智联 | Control And Valve Installers And Repairers, Except Mechanical Door 中国 招聘 薪资",specific third-party URL with visible salary range/average/sample/distribution/job-posting text; no model-estimated CNY,https://www.bls.gov/oes/current/oes499012.htm | https://www.mynextmove.org/profile/summary/49-9012.00 | BLS OOH/CareerOneStop if direct profile exists,"UK National Careers direct search for ""Control And Valve Installers And Repairers, Except Mechanical Door"" first; adjacent profile only with direct-not-found boundary and non-generic URL",
pack_3,224,212,conveyor-operators-and-tenders,Conveyor Operators And Tenders,操作员看护员,操作员看护员,53-7011,53-7011.00,操作员看护员 工资 职友集 | 操作员看护员 薪资 猎聘 | 操作员看护员 月薪 BOSS 智联 | Conveyor Operators And Tenders 中国 招聘 薪资,specific third-party URL with visible salary range/average/sample/distribution/job-posting text; no model-estimated CNY,https://www.bls.gov/oes/current/oes537011.htm | https://www.mynextmove.org/profile/summary/53-7011.00 | BLS OOH/CareerOneStop if direct profile exists,"UK National Careers direct search for ""Conveyor Operators And Tenders"" first; adjacent profile only with direct-not-found boundary and non-generic URL",zh_seed_title_needs_manual_cleaning
pack_3,225,213,cooks,"Cooks, Restaurant",餐馆厨师,餐馆厨师,35-2014,35-2014.00,"餐馆厨师 工资 职友集 | 餐馆厨师 薪资 猎聘 | 餐馆厨师 月薪 BOSS 智联 | Cooks, Restaurant 中国 招聘 薪资",specific third-party URL with visible salary range/average/sample/distribution/job-posting text; no model-estimated CNY,https://www.bls.gov/oes/current/oes352014.htm | https://www.mynextmove.org/profile/summary/35-2014.00 | BLS OOH/CareerOneStop if direct profile exists,"UK National Careers direct search for ""Cooks, Restaurant"" first; adjacent profile only with direct-not-found boundary and non-generic URL",
pack_3,226,214,cooks-fast-food,"Cooks, Fast Food",快餐厨师,快餐厨师,35-2011,35-2011.00,"快餐厨师 工资 职友集 | 快餐厨师 薪资 猎聘 | 快餐厨师 月薪 BOSS 智联 | Cooks, Fast Food 中国 招聘 薪资",specific third-party URL with visible salary range/average/sample/distribution/job-posting text; no model-estimated CNY,https://www.bls.gov/oes/current/oes352011.htm | https://www.mynextmove.org/profile/summary/35-2011.00 | BLS OOH/CareerOneStop if direct profile exists,"UK National Careers direct search for ""Cooks, Fast Food"" first; adjacent profile only with direct-not-found boundary and non-generic URL",
pack_3,227,215,cooks-institution-and-cafeteria,"Cooks, Institution And Cafeteria",食堂,食堂,35-2012,35-2012.00,"食堂 工资 职友集 | 食堂 薪资 猎聘 | 食堂 月薪 BOSS 智联 | Cooks, Institution And Cafeteria 中国 招聘 薪资",specific third-party URL with visible salary range/average/sample/distribution/job-posting text; no model-estimated CNY,https://www.bls.gov/oes/current/oes352012.htm | https://www.mynextmove.org/profile/summary/35-2012.00 | BLS OOH/CareerOneStop if direct profile exists,"UK National Careers direct search for ""Cooks, Institution And Cafeteria"" first; adjacent profile only with direct-not-found boundary and non-generic URL",zh_seed_title_needs_manual_cleaning
pack_3,228,216,cooks-private-household,"Cooks, Private Household",私人家庭厨师,私人家庭厨师,35-2013,35-2013.00,"私人家庭厨师 工资 职友集 | 私人家庭厨师 薪资 猎聘 | 私人家庭厨师 月薪 BOSS 智联 | Cooks, Private Household 中国 招聘 薪资",specific third-party URL with visible salary range/average/sample/distribution/job-posting text; no model-estimated CNY,https://www.bls.gov/oes/current/oes352013.htm | https://www.mynextmove.org/profile/summary/35-2013.00 | BLS OOH/CareerOneStop if direct profile exists,"UK National Careers direct search for ""Cooks, Private Household"" first; adjacent profile only with direct-not-found boundary and non-generic URL",
pack_3,229,217,cooks-restaurant,"Cooks, Restaurant",餐厅厨师,餐厅厨师,35-2014,35-2014.00,"餐厅厨师 工资 职友集 | 餐厅厨师 薪资 猎聘 | 餐厅厨师 月薪 BOSS 智联 | Cooks, Restaurant 中国 招聘 薪资",specific third-party URL with visible salary range/average/sample/distribution/job-posting text; no model-estimated CNY,https://www.bls.gov/oes/current/oes352014.htm | https://www.mynextmove.org/profile/summary/35-2014.00 | BLS OOH/CareerOneStop if direct profile exists,"UK National Careers direct search for ""Cooks, Restaurant"" first; adjacent profile only with direct-not-found boundary and non-generic URL",
pack_3,230,218,cooks-short-order,"Cooks, Short Order",简餐厨师,简餐厨师,35-2015,35-2015.00,"简餐厨师 工资 职友集 | 简餐厨师 薪资 猎聘 | 简餐厨师 月薪 BOSS 智联 | Cooks, Short Order 中国 招聘 薪资",specific third-party URL with visible salary range/average/sample/distribution/job-posting text; no model-estimated CNY,https://www.bls.gov/oes/current/oes352015.htm | https://www.mynextmove.org/profile/summary/35-2015.00 | BLS OOH/CareerOneStop if direct profile exists,"UK National Careers direct search for ""Cooks, Short Order"" first; adjacent profile only with direct-not-found boundary and non-generic URL",
pack_4,231,219,cooling-and-freezing-equipment-operators-and-tenders,Cooling And Freezing Equipment Operators And Tenders,设备操作员看护员,设备操作员看护员,51-9193,51-9193.00,设备操作员看护员 工资 职友集 | 设备操作员看护员 薪资 猎聘 | 设备操作员看护员 月薪 BOSS 智联 | Cooling And Freezing Equipment Operators And Tenders 中国 招聘 薪资,specific third-party URL with visible salary range/average/sample/distribution/job-posting text; no model-estimated CNY,https://www.bls.gov/oes/current/oes519193.htm | https://www.mynextmove.org/profile/summary/51-9193.00 | BLS OOH/CareerOneStop if direct profile exists,"UK National Careers direct search for ""Cooling And Freezing Equipment Operators And Tenders"" first; adjacent profile only with direct-not-found boundary and non-generic URL",
pack_4,232,220,coroners,Coroners,验尸官,验尸官,13-1041,13-1041.06,验尸官 工资 职友集 | 验尸官 薪资 猎聘 | 验尸官 月薪 BOSS 智联 | Coroners 中国 招聘 薪资,specific third-party URL with visible salary range/average/sample/distribution/job-posting text; no model-estimated CNY,https://www.bls.gov/oes/current/oes131041.htm | https://www.mynextmove.org/profile/summary/13-1041.06 | BLS OOH/CareerOneStop if direct profile exists,"UK National Careers direct search for ""Coroners"" first; adjacent profile only with direct-not-found boundary and non-generic URL",zh_seed_title_needs_manual_cleaning
pack_4,233,221,correctional-officers,Correctional officers and bailiffs,惩教官与法警适合谁？,惩教官与法警,33-3012,33-3012.00,惩教官与法警 工资 职友集 | 惩教官与法警 薪资 猎聘 | 惩教官与法警 月薪 BOSS 智联 | Correctional officers and bailiffs 中国 招聘 薪资,specific third-party URL with visible salary range/average/sample/distribution/job-posting text; no model-estimated CNY,https://www.bls.gov/oes/current/oes333012.htm | https://www.mynextmove.org/profile/summary/33-3012.00 | BLS OOH/CareerOneStop if direct profile exists,"UK National Careers direct search for ""Correctional officers and bailiffs"" first; adjacent profile only with direct-not-found boundary and non-generic URL",
pack_4,234,222,correspondence-clerks,Correspondence Clerks,通信文员,通信文员,43-4021,43-4021.00,通信文员 工资 职友集 | 通信文员 薪资 猎聘 | 通信文员 月薪 BOSS 智联 | Correspondence Clerks 中国 招聘 薪资,specific third-party URL with visible salary range/average/sample/distribution/job-posting text; no model-estimated CNY,https://www.bls.gov/oes/current/oes434021.htm | https://www.mynextmove.org/profile/summary/43-4021.00 | BLS OOH/CareerOneStop if direct profile exists,"UK National Careers direct search for ""Correspondence Clerks"" first; adjacent profile only with direct-not-found boundary and non-generic URL",
pack_4,235,223,cost-estimators,Cost Estimators,成本估算师,成本估算师,13-1051,13-1051.00,成本估算师 工资 职友集 | 成本估算师 薪资 猎聘 | 成本估算师 月薪 BOSS 智联 | Cost Estimators 中国 招聘 薪资,specific third-party URL with visible salary range/average/sample/distribution/job-posting text; no model-estimated CNY,https://www.bls.gov/oes/current/oes131051.htm | https://www.mynextmove.org/profile/summary/13-1051.00 | BLS OOH/CareerOneStop if direct profile exists,"UK National Careers direct search for ""Cost Estimators"" first; adjacent profile only with direct-not-found boundary and non-generic URL",
pack_4,236,224,costume-attendants,Costume Attendants,服装服务员,服装服务员,39-3092,39-3092.00,服装服务员 工资 职友集 | 服装服务员 薪资 猎聘 | 服装服务员 月薪 BOSS 智联 | Costume Attendants 中国 招聘 薪资,specific third-party URL with visible salary range/average/sample/distribution/job-posting text; no model-estimated CNY,https://www.bls.gov/oes/current/oes393092.htm | https://www.mynextmove.org/profile/summary/39-3092.00 | BLS OOH/CareerOneStop if direct profile exists,"UK National Careers direct search for ""Costume Attendants"" first; adjacent profile only with direct-not-found boundary and non-generic URL",
pack_4,237,225,counter-and-rental-clerks,Counter And Rental Clerks,柜台租赁文员,柜台租赁文员,41-2021,41-2021.00,柜台租赁文员 工资 职友集 | 柜台租赁文员 薪资 猎聘 | 柜台租赁文员 月薪 BOSS 智联 | Counter And Rental Clerks 中国 招聘 薪资,specific third-party URL with visible salary range/average/sample/distribution/job-posting text; no model-estimated CNY,https://www.bls.gov/oes/current/oes412021.htm | https://www.mynextmove.org/profile/summary/41-2021.00 | BLS OOH/CareerOneStop if direct profile exists,"UK National Careers direct search for ""Counter And Rental Clerks"" first; adjacent profile only with direct-not-found boundary and non-generic URL",
pack_4,238,226,couriers-and-messengers,Couriers And Messengers,快递员,快递员,43-5021,43-5021.00,快递员 工资 职友集 | 快递员 薪资 猎聘 | 快递员 月薪 BOSS 智联 | Couriers And Messengers 中国 招聘 薪资,specific third-party URL with visible salary range/average/sample/distribution/job-posting text; no model-estimated CNY,https://www.bls.gov/oes/current/oes435021.htm | https://www.mynextmove.org/profile/summary/43-5021.00 | BLS OOH/CareerOneStop if direct profile exists,"UK National Careers direct search for ""Couriers And Messengers"" first; adjacent profile only with direct-not-found boundary and non-generic URL",zh_seed_title_needs_manual_cleaning
pack_4,239,227,court-reporters,Court reporters and simultaneous captioners,法庭记录员与实时字幕员适合谁？,法庭记录员与实时字幕员,27-3092,27-3092.00,法庭记录员与实时字幕员 工资 职友集 | 法庭记录员与实时字幕员 薪资 猎聘 | 法庭记录员与实时字幕员 月薪 BOSS 智联 | Court reporters and simultaneous captioners 中国 招聘 薪资,specific third-party URL with visible salary range/average/sample/distribution/job-posting text; no model-estimated CNY,https://www.bls.gov/oes/current/oes273092.htm | https://www.mynextmove.org/profile/summary/27-3092.00 | BLS OOH/CareerOneStop if direct profile exists,"UK National Careers direct search for ""Court reporters and simultaneous captioners"" first; adjacent profile only with direct-not-found boundary and non-generic URL",
pack_4,240,228,court-municipal-and-license-clerks,"Court, Municipal, And License Clerks",法院、市政、执照文员,法院、市政、执照文员,43-4031,43-4031.00,"法院、市政、执照文员 工资 职友集 | 法院、市政、执照文员 薪资 猎聘 | 法院、市政、执照文员 月薪 BOSS 智联 | Court, Municipal, And License Clerks 中国 招聘 薪资",specific third-party URL with visible salary range/average/sample/distribution/job-posting text; no model-estimated CNY,https://www.bls.gov/oes/current/oes434031.htm | https://www.mynextmove.org/profile/summary/43-4031.00 | BLS OOH/CareerOneStop if direct profile exists,"UK National Careers direct search for ""Court, Municipal, And License Clerks"" first; adjacent profile only with direct-not-found boundary and non-generic URL",
pack_5,241,229,craft-and-fine-artists,"Fine Artists, Including Painters, Sculptors, And Illustrators",美术艺术家（画家、雕塑家与插画师）,美术艺术家（画家、雕塑家与插画师）,27-1013,27-1013.00,"美术艺术家（画家、雕塑家与插画师） 工资 职友集 | 美术艺术家（画家、雕塑家与插画师） 薪资 猎聘 | 美术艺术家（画家、雕塑家与插画师） 月薪 BOSS 智联 | Fine Artists, Including Painters, Sculptors, And Illustrators 中国 招聘 薪资",specific third-party URL with visible salary range/average/sample/distribution/job-posting text; no model-estimated CNY,https://www.bls.gov/oes/current/oes271013.htm | https://www.mynextmove.org/profile/summary/27-1013.00 | BLS OOH/CareerOneStop if direct profile exists,"UK National Careers direct search for ""Fine Artists, Including Painters, Sculptors, And Illustrators"" first; adjacent profile only with direct-not-found boundary and non-generic URL",
pack_5,242,230,craft-artists,Craft Artists,工艺艺术家,工艺艺术家,27-1012,27-1012.00,工艺艺术家 工资 职友集 | 工艺艺术家 薪资 猎聘 | 工艺艺术家 月薪 BOSS 智联 | Craft Artists 中国 招聘 薪资,specific third-party URL with visible salary range/average/sample/distribution/job-posting text; no model-estimated CNY,https://www.bls.gov/oes/current/oes271012.htm | https://www.mynextmove.org/profile/summary/27-1012.00 | BLS OOH/CareerOneStop if direct profile exists,"UK National Careers direct search for ""Craft Artists"" first; adjacent profile only with direct-not-found boundary and non-generic URL",
pack_5,243,231,crane-and-tower-operators,Crane And Tower Operators,操作员,操作员,53-7021,53-7021.00,操作员 工资 职友集 | 操作员 薪资 猎聘 | 操作员 月薪 BOSS 智联 | Crane And Tower Operators 中国 招聘 薪资,specific third-party URL with visible salary range/average/sample/distribution/job-posting text; no model-estimated CNY,https://www.bls.gov/oes/current/oes537021.htm | https://www.mynextmove.org/profile/summary/53-7021.00 | BLS OOH/CareerOneStop if direct profile exists,"UK National Careers direct search for ""Crane And Tower Operators"" first; adjacent profile only with direct-not-found boundary and non-generic URL",zh_seed_title_needs_manual_cleaning
pack_5,244,232,credit-analysts,Credit Analysts,信用分析师,信用分析师,13-2041,13-2041.00,信用分析师 工资 职友集 | 信用分析师 薪资 猎聘 | 信用分析师 月薪 BOSS 智联 | Credit Analysts 中国 招聘 薪资,specific third-party URL with visible salary range/average/sample/distribution/job-posting text; no model-estimated CNY,https://www.bls.gov/oes/current/oes132041.htm | https://www.mynextmove.org/profile/summary/13-2041.00 | BLS OOH/CareerOneStop if direct profile exists,"UK National Careers direct search for ""Credit Analysts"" first; adjacent profile only with direct-not-found boundary and non-generic URL",
