evidence_status,window_id,window_start,window_end,property,search_type,dimension,dimension_value,clicks,impressions,ctr_percent,position,source_row_rank,row_limit,pagination,limitation
VERIFIED_GSC_UI_SINGLE_DIMENSION,current28,2026-07-13,2026-08-09,sc-domain:fermatmind.com,web,page,https://fermatmind.com/zh/articles/enneagram-workplace-friction-core-motivations,0,78,0.0,13.26,100,1000,NOT_AVAILABLE_IN_UI_EXPORT,Single-dimension GSC UI export; rows cannot be joined across dimensions; top-row and UI cap limitations apply.
VERIFIED_GSC_UI_SINGLE_DIMENSION,current28,2026-07-13,2026-08-09,sc-domain:fermatmind.com,web,page,https://fermatmind.com/zh/articles/unwanted-major-adjustment-riasec-transfer-plan,0,64,0.0,6.22,113,1000,NOT_AVAILABLE_IN_UI_EXPORT,Single-dimension GSC UI export; rows cannot be joined across dimensions; top-row and UI cap limitations apply.
VERIFIED_GSC_UI_SINGLE_DIMENSION,current28,2026-07-13,2026-08-09,sc-domain:fermatmind.com,web,page,https://fermatmind.com/zh/articles/mbti-narrative-portrait,0,64,0.0,11.11,116,1000,NOT_AVAILABLE_IN_UI_EXPORT,Single-dimension GSC UI export; rows cannot be joined across dimensions; top-row and UI cap limitations apply.
VERIFIED_GSC_UI_SINGLE_DIMENSION,current28,2026-07-13,2026-08-09,sc-domain:fermatmind.com,web,page,https://fermatmind.com/en/articles/mbti-vs-holland-code-career-choice,0,62,0.0,7.53,121,1000,NOT_AVAILABLE_IN_UI_EXPORT,Single-dimension GSC UI export; rows cannot be joined across dimensions; top-row and UI cap limitations apply.
VERIFIED_GSC_UI_SINGLE_DIMENSION,current28,2026-07-13,2026-08-09,sc-domain:fermatmind.com,web,page,https://fermatmind.com/zh/articles/mbti-vs-holland-career-choice,0,57,0.0,8.32,129,1000,NOT_AVAILABLE_IN_UI_EXPORT,Single-dimension GSC UI export; rows cannot be joined across dimensions; top-row and UI cap limitations apply.
VERIFIED_GSC_UI_SINGLE_DIMENSION,current28,2026-07-13,2026-08-09,sc-domain:fermatmind.com,web,page,https://fermatmind.com/zh/articles/major-category-program-tracking-riasec-choice-checklist,0,55,0.0,8.42,132,1000,NOT_AVAILABLE_IN_UI_EXPORT,Single-dimension GSC UI export; rows cannot be joined across dimensions; top-row and UI cap limitations apply.
VERIFIED_GSC_UI_SINGLE_DIMENSION,current28,2026-07-13,2026-08-09,sc-domain:fermatmind.com,web,page,https://fermatmind.com/en/articles/mbti-full-report-career-relationship-communication,0,49,0.0,12.29,137,1000,NOT_AVAILABLE_IN_UI_EXPORT,Single-dimension GSC UI export; rows cannot be joined across dimensions; top-row and UI cap limitations apply.
VERIFIED_GSC_UI_SINGLE_DIMENSION,current28,2026-07-13,2026-08-09,sc-domain:fermatmind.com,web,page,https://fermatmind.com/en/articles/major-category-program-tracking-riasec-choice-checklist,0,49,0.0,14.31,139,1000,NOT_AVAILABLE_IN_UI_EXPORT,Single-dimension GSC UI export; rows cannot be joined across dimensions; top-row and UI cap limitations apply.
VERIFIED_GSC_UI_SINGLE_DIMENSION,current28,2026-07-13,2026-08-09,sc-domain:fermatmind.com,web,page,https://fermatmind.com/zh/articles/big-five-growth-guide,0,48,0.0,9.58,141,1000,NOT_AVAILABLE_IN_UI_EXPORT,Single-dimension GSC UI export; rows cannot be joined across dimensions; top-row and UI cap limitations apply.
VERIFIED_GSC_UI_SINGLE_DIMENSION,current28,2026-07-13,2026-08-09,sc-domain:fermatmind.com,web,page,https://fermatmind.com/zh/articles/which-love-script-fits-you-best,0,45,0.0,9.84,148,1000,NOT_AVAILABLE_IN_UI_EXPORT,Single-dimension GSC UI export; rows cannot be joined across dimensions; top-row and UI cap limitations apply.
VERIFIED_GSC_UI_SINGLE_DIMENSION,current28,2026-07-13,2026-08-09,sc-domain:fermatmind.com,web,page,https://fermatmind.com/zh/articles/college-major-choice-holland-mbti-career-test,0,43,0.0,7.42,152,1000,NOT_AVAILABLE_IN_UI_EXPORT,Single-dimension GSC UI export; rows cannot be joined across dimensions; top-row and UI cap limitations apply.
VERIFIED_GSC_UI_SINGLE_DIMENSION,current28,2026-07-13,2026-08-09,sc-domain:fermatmind.com,web,page,https://fermatmind.com/en/articles/unwanted-major-adjustment-riasec-transfer-plan,0,33,0.0,17.06,172,1000,NOT_AVAILABLE_IN_UI_EXPORT,Single-dimension GSC UI export; rows cannot be joined across dimensions; top-row and UI cap limitations apply.
VERIFIED_GSC_UI_SINGLE_DIMENSION,current28,2026-07-13,2026-08-09,sc-domain:fermatmind.com,web,page,https://fermatmind.com/en/articles/big-five-conscientiousness-low-procrastination-task-plan,0,29,0.0,11.66,177,1000,NOT_AVAILABLE_IN_UI_EXPORT,Single-dimension GSC UI export; rows cannot be joined across dimensions; top-row and UI cap limitations apply.
VERIFIED_GSC_UI_SINGLE_DIMENSION,current28,2026-07-13,2026-08-09,sc-domain:fermatmind.com,web,page,https://fermatmind.com/zh/articles/hot-major-fit-riasec-course-career-checklist,0,28,0.0,9.79,181,1000,NOT_AVAILABLE_IN_UI_EXPORT,Single-dimension GSC UI export; rows cannot be joined across dimensions; top-row and UI cap limitations apply.
VERIFIED_GSC_UI_SINGLE_DIMENSION,current28,2026-07-13,2026-08-09,sc-domain:fermatmind.com,web,page,https://fermatmind.com/zh/articles/childhood-dream-job-still-shapes-career-choice,0,27,0.0,8.85,184,1000,NOT_AVAILABLE_IN_UI_EXPORT,Single-dimension GSC UI export; rows cannot be joined across dimensions; top-row and UI cap limitations apply.
VERIFIED_GSC_UI_SINGLE_DIMENSION,current28,2026-07-13,2026-08-09,sc-domain:fermatmind.com,web,page,https://fermatmind.com/zh/articles/iq-test-tool-guide,0,25,0.0,9.28,197,1000,NOT_AVAILABLE_IN_UI_EXPORT,Single-dimension GSC UI export; rows cannot be joined across dimensions; top-row and UI cap limitations apply.
VERIFIED_GSC_UI_SINGLE_DIMENSION,current28,2026-07-13,2026-08-09,sc-domain:fermatmind.com,web,page,https://fermatmind.com/zh/articles/holland-career-interest-test-can-and-cannot-tell-you,0,22,0.0,8.91,212,1000,NOT_AVAILABLE_IN_UI_EXPORT,Single-dimension GSC UI export; rows cannot be joined across dimensions; top-row and UI cap limitations apply.
VERIFIED_GSC_UI_SINGLE_DIMENSION,current28,2026-07-13,2026-08-09,sc-domain:fermatmind.com,web,page,https://fermatmind.com/zh/articles/big-five-conscientiousness-low-procrastination-task-plan,0,17,0.0,8.35,256,1000,NOT_AVAILABLE_IN_UI_EXPORT,Single-dimension GSC UI export; rows cannot be joined across dimensions; top-row and UI cap limitations apply.
VERIFIED_GSC_UI_SINGLE_DIMENSION,current28,2026-07-13,2026-08-09,sc-domain:fermatmind.com,web,page,https://fermatmind.com/en/articles/best-valentines-date-by-personality-and-relationship-science,0,17,0.0,14.29,260,1000,NOT_AVAILABLE_IN_UI_EXPORT,Single-dimension GSC UI export; rows cannot be joined across dimensions; top-row and UI cap limitations apply.
VERIFIED_GSC_UI_SINGLE_DIMENSION,current28,2026-07-13,2026-08-09,sc-domain:fermatmind.com,web,page,https://fermatmind.com/zh/articles/big-five-vs-disc-measurement-and-workplace-language,0,16,0.0,6.69,270,1000,NOT_AVAILABLE_IN_UI_EXPORT,Single-dimension GSC UI export; rows cannot be joined across dimensions; top-row and UI cap limitations apply.
VERIFIED_GSC_UI_SINGLE_DIMENSION,current28,2026-07-13,2026-08-09,sc-domain:fermatmind.com,web,page,https://fermatmind.com/en/articles/career-interest-test-vs-personality-test,0,16,0.0,10.19,277,1000,NOT_AVAILABLE_IN_UI_EXPORT,Single-dimension GSC UI export; rows cannot be joined across dimensions; top-row and UI cap limitations apply.
VERIFIED_GSC_UI_SINGLE_DIMENSION,current28,2026-07-13,2026-08-09,sc-domain:fermatmind.com,web,page,https://fermatmind.com/en/articles/holland-career-interest-test-can-and-cannot-tell-you,0,15,0.0,8.0,287,1000,NOT_AVAILABLE_IN_UI_EXPORT,Single-dimension GSC UI export; rows cannot be joined across dimensions; top-row and UI cap limitations apply.
VERIFIED_GSC_UI_SINGLE_DIMENSION,current28,2026-07-13,2026-08-09,sc-domain:fermatmind.com,web,page,https://fermatmind.com/zh/articles/big-five-narrative-portrait,0,15,0.0,19.53,298,1000,NOT_AVAILABLE_IN_UI_EXPORT,Single-dimension GSC UI export; rows cannot be joined across dimensions; top-row and UI cap limitations apply.
VERIFIED_GSC_UI_SINGLE_DIMENSION,current28,2026-07-13,2026-08-09,sc-domain:fermatmind.com,web,page,https://fermatmind.com/en/articles/are-infj-men-rare-or-socially-silenced,0,13,0.0,11.46,322,1000,NOT_AVAILABLE_IN_UI_EXPORT,Single-dimension GSC UI export; rows cannot be joined across dimensions; top-row and UI cap limitations apply.
VERIFIED_GSC_UI_SINGLE_DIMENSION,current28,2026-07-13,2026-08-09,sc-domain:fermatmind.com,web,page,https://fermatmind.com/zh/articles/career-confusion-test-map,0,13,0.0,16.31,326,1000,NOT_AVAILABLE_IN_UI_EXPORT,Single-dimension GSC UI export; rows cannot be joined across dimensions; top-row and UI cap limitations apply.
VERIFIED_GSC_UI_SINGLE_DIMENSION,current28,2026-07-13,2026-08-09,sc-domain:fermatmind.com,web,page,https://fermatmind.com/en/articles/choose-career-using-personality-tests,0,13,0.0,16.85,327,1000,NOT_AVAILABLE_IN_UI_EXPORT,Single-dimension GSC UI export; rows cannot be joined across dimensions; top-row and UI cap limitations apply.
VERIFIED_GSC_UI_SINGLE_DIMENSION,current28,2026-07-13,2026-08-09,sc-domain:fermatmind.com,web,page,https://fermatmind.com/zh/articles/ocean-traits-what-the-five-letters-mean,0,11,0.0,6.18,363,1000,NOT_AVAILABLE_IN_UI_EXPORT,Single-dimension GSC UI export; rows cannot be joined across dimensions; top-row and UI cap limitations apply.
VERIFIED_GSC_UI_SINGLE_DIMENSION,current28,2026-07-13,2026-08-09,sc-domain:fermatmind.com,web,page,https://fermatmind.com/zh/articles/big-five-couples-conversation-not-relationship-prediction,0,11,0.0,7.91,367,1000,NOT_AVAILABLE_IN_UI_EXPORT,Single-dimension GSC UI export; rows cannot be joined across dimensions; top-row and UI cap limitations apply.
VERIFIED_GSC_UI_SINGLE_DIMENSION,current28,2026-07-13,2026-08-09,sc-domain:fermatmind.com,web,page,https://fermatmind.com/en/articles/enneagram-workplace-friction-core-motivations,0,8,0.0,10.0,453,1000,NOT_AVAILABLE_IN_UI_EXPORT,Single-dimension GSC UI export; rows cannot be joined across dimensions; top-row and UI cap limitations apply.
VERIFIED_GSC_UI_SINGLE_DIMENSION,current28,2026-07-13,2026-08-09,sc-domain:fermatmind.com,web,page,https://fermatmind.com/zh/articles/iq-test-growth-guide,0,7,0.0,24.14,513,1000,NOT_AVAILABLE_IN_UI_EXPORT,Single-dimension GSC UI export; rows cannot be joined across dimensions; top-row and UI cap limitations apply.
VERIFIED_GSC_UI_SINGLE_DIMENSION,current28,2026-07-13,2026-08-09,sc-domain:fermatmind.com,web,page,https://fermatmind.com/zh/articles/mbti-growth-guide,0,7,0.0,26.29,514,1000,NOT_AVAILABLE_IN_UI_EXPORT,Single-dimension GSC UI export; rows cannot be joined across dimensions; top-row and UI cap limitations apply.
VERIFIED_GSC_UI_SINGLE_DIMENSION,current28,2026-07-13,2026-08-09,sc-domain:fermatmind.com,web,page,https://fermatmind.com/zh/articles/big-five-vs-enneagram-traits-and-motivation-stories,0,6,0.0,7.17,534,1000,NOT_AVAILABLE_IN_UI_EXPORT,Single-dimension GSC UI export; rows cannot be joined across dimensions; top-row and UI cap limitations apply.
VERIFIED_GSC_UI_SINGLE_DIMENSION,current28,2026-07-13,2026-08-09,sc-domain:fermatmind.com,web,page,https://fermatmind.com/zh/articles/apply-personality-research-without-overclaiming,0,5,0.0,8.6,588,1000,NOT_AVAILABLE_IN_UI_EXPORT,Single-dimension GSC UI export; rows cannot be joined across dimensions; top-row and UI cap limitations apply.
VERIFIED_GSC_UI_SINGLE_DIMENSION,current28,2026-07-13,2026-08-09,sc-domain:fermatmind.com,web,page,https://fermatmind.com/zh/articles/big-five-stress-response-patterns-without-diagnosis,0,4,0.0,8.0,662,1000,NOT_AVAILABLE_IN_UI_EXPORT,Single-dimension GSC UI export; rows cannot be joined across dimensions; top-row and UI cap limitations apply.
VERIFIED_GSC_UI_SINGLE_DIMENSION,current28,2026-07-13,2026-08-09,sc-domain:fermatmind.com,web,page,https://fermatmind.com/zh/articles/habits-and-big-five-traits-behavior-is-not-identity,0,4,0.0,11.75,676,1000,NOT_AVAILABLE_IN_UI_EXPORT,Single-dimension GSC UI export; rows cannot be joined across dimensions; top-row and UI cap limitations apply.
VERIFIED_GSC_UI_SINGLE_DIMENSION,current28,2026-07-13,2026-08-09,sc-domain:fermatmind.com,web,page,https://fermatmind.com/zh/articles/mbti-full-report-career-relationship-communication,0,3,0.0,7.67,735,1000,NOT_AVAILABLE_IN_UI_EXPORT,Single-dimension GSC UI export; rows cannot be joined across dimensions; top-row and UI cap limitations apply.
VERIFIED_GSC_UI_SINGLE_DIMENSION,current28,2026-07-13,2026-08-09,sc-domain:fermatmind.com,web,page,https://fermatmind.com/zh/articles/big-five-communication-needs-conversation-prompts,0,3,0.0,14.67,762,1000,NOT_AVAILABLE_IN_UI_EXPORT,Single-dimension GSC UI export; rows cannot be joined across dimensions; top-row and UI cap limitations apply.
VERIFIED_GSC_UI_SINGLE_DIMENSION,current28,2026-07-13,2026-08-09,sc-domain:fermatmind.com,web,page,https://fermatmind.com/en/articles/mbti-narrative-portrait,0,2,0.0,4.5,800,1000,NOT_AVAILABLE_IN_UI_EXPORT,Single-dimension GSC UI export; rows cannot be joined across dimensions; top-row and UI cap limitations apply.
VERIFIED_GSC_UI_SINGLE_DIMENSION,current28,2026-07-13,2026-08-09,sc-domain:fermatmind.com,web,page,https://fermatmind.com/en/articles/which-love-script-fits-you-best,0,2,0.0,15.0,852,1000,NOT_AVAILABLE_IN_UI_EXPORT,Single-dimension GSC UI export; rows cannot be joined across dimensions; top-row and UI cap limitations apply.
VERIFIED_GSC_UI_SINGLE_DIMENSION,current28,2026-07-13,2026-08-09,sc-domain:fermatmind.com,web,page,https://fermatmind.com/zh/articles/big-five-evidence-strength-from-one-study-to-review,0,1,0.0,30.0,993,1000,NOT_AVAILABLE_IN_UI_EXPORT,Single-dimension GSC UI export; rows cannot be joined across dimensions; top-row and UI cap limitations apply.
VERIFIED_GSC_UI_SINGLE_DIMENSION,prev28,2026-06-15,2026-07-12,sc-domain:fermatmind.com,web,page,https://fermatmind.com/zh/articles/big-five-tool-guide,7,1515,0.46,7.78,4,1000,NOT_AVAILABLE_IN_UI_EXPORT,Single-dimension GSC UI export; rows cannot be joined across dimensions; top-row and UI cap limitations apply.
VERIFIED_GSC_UI_SINGLE_DIMENSION,prev28,2026-06-15,2026-07-12,sc-domain:fermatmind.com,web,page,https://fermatmind.com/zh/articles/gaokao-major-adjustment-unacceptable-major-checklist,5,3132,0.16,7.56,6,1000,NOT_AVAILABLE_IN_UI_EXPORT,Single-dimension GSC UI export; rows cannot be joined across dimensions; top-row and UI cap limitations apply.
VERIFIED_GSC_UI_SINGLE_DIMENSION,prev28,2026-06-15,2026-07-12,sc-domain:fermatmind.com,web,page,https://fermatmind.com/en/articles/what-is-riasec-holland-code-career-interest-test,4,2049,0.2,18.5,8,1000,NOT_AVAILABLE_IN_UI_EXPORT,Single-dimension GSC UI export; rows cannot be joined across dimensions; top-row and UI cap limitations apply.
VERIFIED_GSC_UI_SINGLE_DIMENSION,prev28,2026-06-15,2026-07-12,sc-domain:fermatmind.com,web,page,https://fermatmind.com/zh/articles/riasec-holland-career-interest-test-explained,4,966,0.41,8.15,9,1000,NOT_AVAILABLE_IN_UI_EXPORT,Single-dimension GSC UI export; rows cannot be joined across dimensions; top-row and UI cap limitations apply.
VERIFIED_GSC_UI_SINGLE_DIMENSION,prev28,2026-06-15,2026-07-12,sc-domain:fermatmind.com,web,page,https://fermatmind.com/zh/articles/are-infj-men-rare-or-socially-silenced,4,122,3.28,9.9,11,1000,NOT_AVAILABLE_IN_UI_EXPORT,Single-dimension GSC UI export; rows cannot be joined across dimensions; top-row and UI cap limitations apply.
VERIFIED_GSC_UI_SINGLE_DIMENSION,prev28,2026-06-15,2026-07-12,sc-domain:fermatmind.com,web,page,https://fermatmind.com/zh/articles/mbti-basics,3,1328,0.23,14.14,12,1000,NOT_AVAILABLE_IN_UI_EXPORT,Single-dimension GSC UI export; rows cannot be joined across dimensions; top-row and UI cap limitations apply.
VERIFIED_GSC_UI_SINGLE_DIMENSION,prev28,2026-06-15,2026-07-12,sc-domain:fermatmind.com,web,page,https://fermatmind.com/zh/articles/enneagram-personality-test-explained,2,1184,0.17,10.98,14,1000,NOT_AVAILABLE_IN_UI_EXPORT,Single-dimension GSC UI export; rows cannot be joined across dimensions; top-row and UI cap limitations apply.
VERIFIED_GSC_UI_SINGLE_DIMENSION,prev28,2026-06-15,2026-07-12,sc-domain:fermatmind.com,web,page,https://fermatmind.com/en/articles/mbti-vs-holland-code-career-choice,2,113,1.77,10.96,17,1000,NOT_AVAILABLE_IN_UI_EXPORT,Single-dimension GSC UI export; rows cannot be joined across dimensions; top-row and UI cap limitations apply.
VERIFIED_GSC_UI_SINGLE_DIMENSION,prev28,2026-06-15,2026-07-12,sc-domain:fermatmind.com,web,page,https://fermatmind.com/zh/articles/major-career-mismatch-job-search-skills-plan,1,742,0.13,14.39,18,1000,NOT_AVAILABLE_IN_UI_EXPORT,Single-dimension GSC UI export; rows cannot be joined across dimensions; top-row and UI cap limitations apply.
VERIFIED_GSC_UI_SINGLE_DIMENSION,prev28,2026-06-15,2026-07-12,sc-domain:fermatmind.com,web,page,https://fermatmind.com/zh/articles/college-major-choice-holland-mbti-career-test,1,474,0.21,6.24,19,1000,NOT_AVAILABLE_IN_UI_EXPORT,Single-dimension GSC UI export; rows cannot be joined across dimensions; top-row and UI cap limitations apply.
VERIFIED_GSC_UI_SINGLE_DIMENSION,prev28,2026-06-15,2026-07-12,sc-domain:fermatmind.com,web,page,https://fermatmind.com/zh/articles/which-love-script-fits-you-best,1,144,0.69,12.85,24,1000,NOT_AVAILABLE_IN_UI_EXPORT,Single-dimension GSC UI export; rows cannot be joined across dimensions; top-row and UI cap limitations apply.
VERIFIED_GSC_UI_SINGLE_DIMENSION,prev28,2026-06-15,2026-07-12,sc-domain:fermatmind.com,web,page,https://fermatmind.com/zh/articles/hot-major-fit-riasec-course-career-checklist,1,78,1.28,16.5,25,1000,NOT_AVAILABLE_IN_UI_EXPORT,Single-dimension GSC UI export; rows cannot be joined across dimensions; top-row and UI cap limitations apply.
VERIFIED_GSC_UI_SINGLE_DIMENSION,prev28,2026-06-15,2026-07-12,sc-domain:fermatmind.com,web,page,https://fermatmind.com/zh/articles/big-five-conscientiousness-low-procrastination-task-plan,1,56,1.79,19.68,30,1000,NOT_AVAILABLE_IN_UI_EXPORT,Single-dimension GSC UI export; rows cannot be joined across dimensions; top-row and UI cap limitations apply.
VERIFIED_GSC_UI_SINGLE_DIMENSION,prev28,2026-06-15,2026-07-12,sc-domain:fermatmind.com,web,page,https://fermatmind.com/zh/articles/iq-test-growth-guide,1,36,2.78,15.42,31,1000,NOT_AVAILABLE_IN_UI_EXPORT,Single-dimension GSC UI export; rows cannot be joined across dimensions; top-row and UI cap limitations apply.
VERIFIED_GSC_UI_SINGLE_DIMENSION,prev28,2026-06-15,2026-07-12,sc-domain:fermatmind.com,web,page,https://fermatmind.com/en/articles/unwanted-major-repeat-or-stay-riasec-decision-checklist,1,33,3.03,12.94,33,1000,NOT_AVAILABLE_IN_UI_EXPORT,Single-dimension GSC UI export; rows cannot be joined across dimensions; top-row and UI cap limitations apply.
VERIFIED_GSC_UI_SINGLE_DIMENSION,prev28,2026-06-15,2026-07-12,sc-domain:fermatmind.com,web,page,https://fermatmind.com/zh/articles/how-personality-shapes-attitude-toward-ai,1,25,4.0,11.84,35,1000,NOT_AVAILABLE_IN_UI_EXPORT,Single-dimension GSC UI export; rows cannot be joined across dimensions; top-row and UI cap limitations apply.
VERIFIED_GSC_UI_SINGLE_DIMENSION,prev28,2026-06-15,2026-07-12,sc-domain:fermatmind.com,web,page,https://fermatmind.com/zh/articles/enneagram-workplace-friction-core-motivations,0,607,0.0,14.78,41,1000,NOT_AVAILABLE_IN_UI_EXPORT,Single-dimension GSC UI export; rows cannot be joined across dimensions; top-row and UI cap limitations apply.
VERIFIED_GSC_UI_SINGLE_DIMENSION,prev28,2026-06-15,2026-07-12,sc-domain:fermatmind.com,web,page,https://fermatmind.com/zh/articles/mbti-vs-holland-career-choice,0,517,0.0,8.88,42,1000,NOT_AVAILABLE_IN_UI_EXPORT,Single-dimension GSC UI export; rows cannot be joined across dimensions; top-row and UI cap limitations apply.
VERIFIED_GSC_UI_SINGLE_DIMENSION,prev28,2026-06-15,2026-07-12,sc-domain:fermatmind.com,web,page,https://fermatmind.com/zh/articles/eq-test-tool-guide,0,443,0.0,14.43,43,1000,NOT_AVAILABLE_IN_UI_EXPORT,Single-dimension GSC UI export; rows cannot be joined across dimensions; top-row and UI cap limitations apply.
