article_id,locale,slug,canonical_url,baseline_captured_at,formal_review_date,gsc_90d,ga4_90d,article_to_test_clicks_90d,qualified_completes_90d,referring_links,internal_link_role,topic_owner_role,content_freshness,claim_accuracy,cms_revision_history,current_dead_candidate_status,provisional_decision,execution_authorized,reassessment_requirements
49,en,choose-career-using-personality-tests,https://fermatmind.com/en/articles/choose-career-using-personality-tests,2026-08-10T12:00:00+08:00,2026-11-08,Unknown,Unknown,Unknown,Unknown,Unknown,article_cohort:0;sitewide:Unknown,Unknown,2026-06-13T01:13:48.000000Z,Unknown,55,NOT_AUTHORIZED_INCOMPLETE_90D,NEED_MORE_DATA,false,GSC/GA4/click/complete/backlink/internal role/topic owner/freshness/claim/revision history
189,en,college-major-choice-holland-mbti-career-test,https://fermatmind.com/en/articles/college-major-choice-holland-mbti-career-test,2026-08-10T12:00:00+08:00,2026-11-08,Unknown,Unknown,Unknown,Unknown,Unknown,article_cohort:0;sitewide:Unknown,Unknown,2026-08-03T08:24:47.000000Z,Unknown,450,NOT_AUTHORIZED_INCOMPLETE_90D,NEED_MORE_DATA,false,GSC/GA4/click/complete/backlink/internal role/topic owner/freshness/claim/revision history
190,en,enneagram-personality-test-explained,https://fermatmind.com/en/articles/enneagram-personality-test-explained,2026-08-10T12:00:00+08:00,2026-11-08,Unknown,Unknown,Unknown,Unknown,Unknown,article_cohort:0;sitewide:Unknown,Unknown,2026-08-03T08:24:47.000000Z,Unknown,451,NOT_AUTHORIZED_INCOMPLETE_90D,NEED_MORE_DATA,false,GSC/GA4/click/complete/backlink/internal role/topic owner/freshness/claim/revision history
69,en,enneagram-workplace-friction-core-motivations,https://fermatmind.com/en/articles/enneagram-workplace-friction-core-motivations,2026-08-10T12:00:00+08:00,2026-11-08,Unknown,Unknown,Unknown,Unknown,Unknown,article_cohort:0;sitewide:Unknown,Unknown,2026-06-30T14:05:10.000000Z,Unknown,89,NOT_AUTHORIZED_INCOMPLETE_90D,NEED_MORE_DATA,false,GSC/GA4/click/complete/backlink/internal role/topic owner/freshness/claim/revision history
191,en,eq-test-tool-guide,https://fermatmind.com/en/articles/eq-test-tool-guide,2026-08-10T12:00:00+08:00,2026-11-08,Unknown,Unknown,Unknown,Unknown,Unknown,article_cohort:0;sitewide:Unknown,Unknown,2026-08-03T08:24:47.000000Z,Unknown,452,NOT_AUTHORIZED_INCOMPLETE_90D,NEED_MORE_DATA,false,GSC/GA4/click/complete/backlink/internal role/topic owner/freshness/claim/revision history
192,en,gaokao-major-adjustment-unacceptable-major-checklist,https://fermatmind.com/en/articles/gaokao-major-adjustment-unacceptable-major-checklist,2026-08-10T12:00:00+08:00,2026-11-08,Unknown,Unknown,Unknown,Unknown,Unknown,article_cohort:0;sitewide:Unknown,Unknown,2026-08-03T08:24:48.000000Z,Unknown,453,NOT_AUTHORIZED_INCOMPLETE_90D,NEED_MORE_DATA,false,GSC/GA4/click/complete/backlink/internal role/topic owner/freshness/claim/revision history
193,en,gaokao-major-choice-parent-conflict-riasec-course-checklist,https://fermatmind.com/en/articles/gaokao-major-choice-parent-conflict-riasec-course-checklist,2026-08-10T12:00:00+08:00,2026-11-08,Unknown,Unknown,Unknown,Unknown,Unknown,article_cohort:0;sitewide:Unknown,Unknown,2026-08-03T08:24:48.000000Z,Unknown,454,NOT_AUTHORIZED_INCOMPLETE_90D,NEED_MORE_DATA,false,GSC/GA4/click/complete/backlink/internal role/topic owner/freshness/claim/revision history
194,en,gaokao-score-major-shortlist-riasec-checklist,https://fermatmind.com/en/articles/gaokao-score-major-shortlist-riasec-checklist,2026-08-10T12:00:00+08:00,2026-11-08,Unknown,Unknown,Unknown,Unknown,Unknown,article_cohort:0;sitewide:Unknown,Unknown,2026-08-03T08:24:48.000000Z,Unknown,455,NOT_AUTHORIZED_INCOMPLETE_90D,NEED_MORE_DATA,false,GSC/GA4/click/complete/backlink/internal role/topic owner/freshness/claim/revision history
32,en,holland-career-interest-test-can-and-cannot-tell-you,https://fermatmind.com/en/articles/holland-career-interest-test-can-and-cannot-tell-you,2026-08-10T12:00:00+08:00,2026-11-08,Unknown,Unknown,Unknown,Unknown,Unknown,article_cohort:0;sitewide:Unknown,Unknown,2026-05-14T10:50:08.000000Z,Unknown,37,NOT_AUTHORIZED_INCOMPLETE_90D,NEED_MORE_DATA,false,GSC/GA4/click/complete/backlink/internal role/topic owner/freshness/claim/revision history
65,en,hot-major-fit-riasec-course-career-checklist,https://fermatmind.com/en/articles/hot-major-fit-riasec-course-career-checklist,2026-08-10T12:00:00+08:00,2026-11-08,Unknown,Unknown,Unknown,Unknown,Unknown,article_cohort:0;sitewide:Unknown,Unknown,2026-06-30T10:25:48.000000Z,Unknown,85,NOT_AUTHORIZED_INCOMPLETE_90D,NEED_MORE_DATA,false,GSC/GA4/click/complete/backlink/internal role/topic owner/freshness/claim/revision history
28,en,how-16-personality-types-talk-to-an-ai-coach,https://fermatmind.com/en/articles/how-16-personality-types-talk-to-an-ai-coach,2026-08-10T12:00:00+08:00,2026-11-08,Unknown,Unknown,Unknown,Unknown,Unknown,article_cohort:0;sitewide:Unknown,Unknown,2026-04-23T12:24:03.000000Z,Unknown,27,NOT_AUTHORIZED_INCOMPLETE_90D,NEED_MORE_DATA,false,GSC/GA4/click/complete/backlink/internal role/topic owner/freshness/claim/revision history
24,en,how-personality-shapes-attitude-toward-ai,https://fermatmind.com/en/articles/how-personality-shapes-attitude-toward-ai,2026-08-10T12:00:00+08:00,2026-11-08,Unknown,Unknown,Unknown,Unknown,Unknown,article_cohort:0;sitewide:Unknown,Unknown,2026-04-23T13:19:30.000000Z,Unknown,29,NOT_AUTHORIZED_INCOMPLETE_90D,NEED_MORE_DATA,false,GSC/GA4/click/complete/backlink/internal role/topic owner/freshness/claim/revision history
195,en,iq-test-growth-guide,https://fermatmind.com/en/articles/iq-test-growth-guide,2026-08-10T12:00:00+08:00,2026-11-08,Unknown,Unknown,Unknown,Unknown,Unknown,article_cohort:0;sitewide:Unknown,Unknown,2026-08-03T08:24:49.000000Z,Unknown,456,NOT_AUTHORIZED_INCOMPLETE_90D,NEED_MORE_DATA,false,GSC/GA4/click/complete/backlink/internal role/topic owner/freshness/claim/revision history
196,en,iq-test-narrative-portrait,https://fermatmind.com/en/articles/iq-test-narrative-portrait,2026-08-10T12:00:00+08:00,2026-11-08,Unknown,Unknown,Unknown,Unknown,Unknown,article_cohort:0;sitewide:Unknown,Unknown,2026-08-03T08:24:49.000000Z,Unknown,457,NOT_AUTHORIZED_INCOMPLETE_90D,NEED_MORE_DATA,false,GSC/GA4/click/complete/backlink/internal role/topic owner/freshness/claim/revision history
197,en,iq-test-score-and-limits-explained,https://fermatmind.com/en/articles/iq-test-score-and-limits-explained,2026-08-10T12:00:00+08:00,2026-11-08,Unknown,Unknown,Unknown,Unknown,Unknown,article_cohort:0;sitewide:Unknown,Unknown,2026-08-03T08:24:49.000000Z,Unknown,458,NOT_AUTHORIZED_INCOMPLETE_90D,NEED_MORE_DATA,false,GSC/GA4/click/complete/backlink/internal role/topic owner/freshness/claim/revision history
198,en,iq-test-tool-guide,https://fermatmind.com/en/articles/iq-test-tool-guide,2026-08-10T12:00:00+08:00,2026-11-08,Unknown,Unknown,Unknown,Unknown,Unknown,article_cohort:0;sitewide:Unknown,Unknown,2026-08-03T08:24:50.000000Z,Unknown,459,NOT_AUTHORIZED_INCOMPLETE_90D,NEED_MORE_DATA,false,GSC/GA4/click/complete/backlink/internal role/topic owner/freshness/claim/revision history
73,en,major-career-mismatch-job-search-skills-plan,https://fermatmind.com/en/articles/major-career-mismatch-job-search-skills-plan,2026-08-10T12:00:00+08:00,2026-11-08,Unknown,Unknown,Unknown,Unknown,Unknown,article_cohort:0;sitewide:Unknown,Unknown,2026-07-02T01:00:59.000000Z,Unknown,93,NOT_AUTHORIZED_INCOMPLETE_90D,NEED_MORE_DATA,false,GSC/GA4/click/complete/backlink/internal role/topic owner/freshness/claim/revision history
85,en,major-category-program-tracking-riasec-choice-checklist,https://fermatmind.com/en/articles/major-category-program-tracking-riasec-choice-checklist,2026-08-10T12:00:00+08:00,2026-11-08,Unknown,Unknown,Unknown,Unknown,Unknown,article_cohort:0;sitewide:Unknown,Unknown,2026-07-10T00:55:49.000000Z,Unknown,105,NOT_AUTHORIZED_INCOMPLETE_90D,NEED_MORE_DATA,false,GSC/GA4/click/complete/backlink/internal role/topic owner/freshness/claim/revision history
199,en,math-not-good-computer-ai-major-course-riasec-checklist,https://fermatmind.com/en/articles/math-not-good-computer-ai-major-course-riasec-checklist,2026-08-10T12:00:00+08:00,2026-11-08,Unknown,Unknown,Unknown,Unknown,Unknown,article_cohort:0;sitewide:Unknown,Unknown,2026-08-03T08:24:50.000000Z,Unknown,460,NOT_AUTHORIZED_INCOMPLETE_90D,NEED_MORE_DATA,false,GSC/GA4/click/complete/backlink/internal role/topic owner/freshness/claim/revision history
200,en,mbti-basics,https://fermatmind.com/en/articles/mbti-basics,2026-08-10T12:00:00+08:00,2026-11-08,Unknown,Unknown,Unknown,Unknown,Unknown,article_cohort:0;sitewide:Unknown,Unknown,2026-08-03T08:24:51.000000Z,Unknown,461,NOT_AUTHORIZED_INCOMPLETE_90D,NEED_MORE_DATA,false,GSC/GA4/click/complete/backlink/internal role/topic owner/freshness/claim/revision history
61,en,mbti-full-report-career-relationship-communication,https://fermatmind.com/en/articles/mbti-full-report-career-relationship-communication,2026-08-10T12:00:00+08:00,2026-11-08,Unknown,Unknown,Unknown,Unknown,Unknown,article_cohort:0;sitewide:Unknown,Unknown,2026-06-29T12:28:40.000000Z,Unknown,81,NOT_AUTHORIZED_INCOMPLETE_90D,NEED_MORE_DATA,false,GSC/GA4/click/complete/backlink/internal role/topic owner/freshness/claim/revision history
201,en,mbti-growth-guide,https://fermatmind.com/en/articles/mbti-growth-guide,2026-08-10T12:00:00+08:00,2026-11-08,Unknown,Unknown,Unknown,Unknown,Unknown,article_cohort:0;sitewide:Unknown,Unknown,2026-08-03T08:24:51.000000Z,Unknown,462,NOT_AUTHORIZED_INCOMPLETE_90D,NEED_MORE_DATA,false,GSC/GA4/click/complete/backlink/internal role/topic owner/freshness/claim/revision history
202,en,mbti-narrative-portrait,https://fermatmind.com/en/articles/mbti-narrative-portrait,2026-08-10T12:00:00+08:00,2026-11-08,Unknown,Unknown,Unknown,Unknown,Unknown,article_cohort:0;sitewide:Unknown,Unknown,2026-08-03T08:24:52.000000Z,Unknown,463,NOT_AUTHORIZED_INCOMPLETE_90D,NEED_MORE_DATA,false,GSC/GA4/click/complete/backlink/internal role/topic owner/freshness/claim/revision history
34,en,mbti-personality-test-science-vs-pseudoscience,https://fermatmind.com/en/articles/mbti-personality-test-science-vs-pseudoscience,2026-08-10T12:00:00+08:00,2026-11-08,Unknown,Unknown,Unknown,Unknown,Unknown,article_cohort:0;sitewide:Unknown,Unknown,2026-06-23T13:01:33.000000Z,Unknown,70,NOT_AUTHORIZED_INCOMPLETE_90D,NEED_MORE_DATA,false,GSC/GA4/click/complete/backlink/internal role/topic owner/freshness/claim/revision history
39,en,mbti-vs-holland-code-career-choice,https://fermatmind.com/en/articles/mbti-vs-holland-code-career-choice,2026-08-10T12:00:00+08:00,2026-11-08,Unknown,Unknown,Unknown,Unknown,Unknown,article_cohort:0;sitewide:Unknown,Unknown,2026-06-03T04:43:00.000000Z,Unknown,44,NOT_AUTHORIZED_INCOMPLETE_90D,NEED_MORE_DATA,false,GSC/GA4/click/complete/backlink/internal role/topic owner/freshness/claim/revision history
71,en,unwanted-major-adjustment-riasec-transfer-plan,https://fermatmind.com/en/articles/unwanted-major-adjustment-riasec-transfer-plan,2026-08-10T12:00:00+08:00,2026-11-08,Unknown,Unknown,Unknown,Unknown,Unknown,article_cohort:0;sitewide:Unknown,Unknown,2026-07-01T03:37:26.000000Z,Unknown,91,NOT_AUTHORIZED_INCOMPLETE_90D,NEED_MORE_DATA,false,GSC/GA4/click/complete/backlink/internal role/topic owner/freshness/claim/revision history
75,en,unwanted-major-repeat-or-stay-riasec-decision-checklist,https://fermatmind.com/en/articles/unwanted-major-repeat-or-stay-riasec-decision-checklist,2026-08-10T12:00:00+08:00,2026-11-08,Unknown,Unknown,Unknown,Unknown,Unknown,article_cohort:0;sitewide:Unknown,Unknown,2026-07-03T05:24:05.000000Z,Unknown,95,NOT_AUTHORIZED_INCOMPLETE_90D,NEED_MORE_DATA,false,GSC/GA4/click/complete/backlink/internal role/topic owner/freshness/claim/revision history
41,en,what-is-riasec-holland-code-career-interest-test,https://fermatmind.com/en/articles/what-is-riasec-holland-code-career-interest-test,2026-08-10T12:00:00+08:00,2026-11-08,Unknown,Unknown,Unknown,Unknown,Unknown,article_cohort:0;sitewide:Unknown,Top10 owner/support,2026-06-25T07:23:31.000000Z,Unknown,67,NOT_AUTHORIZED_INCOMPLETE_90D,NEED_MORE_DATA,false,GSC/GA4/click/complete/backlink/internal role/topic owner/freshness/claim/revision history
25,en,which-love-script-fits-you-best,https://fermatmind.com/en/articles/which-love-script-fits-you-best,2026-08-10T12:00:00+08:00,2026-11-08,Unknown,Unknown,Unknown,Unknown,Unknown,article_cohort:0;sitewide:Unknown,Unknown,2026-04-23T13:19:30.000000Z,Unknown,24,NOT_AUTHORIZED_INCOMPLETE_90D,NEED_MORE_DATA,false,GSC/GA4/click/complete/backlink/internal role/topic owner/freshness/claim/revision history
42,en,why-mbti-and-holland-code-results-dont-match,https://fermatmind.com/en/articles/why-mbti-and-holland-code-results-dont-match,2026-08-10T12:00:00+08:00,2026-11-08,Unknown,Unknown,Unknown,Unknown,Unknown,article_cohort:0;sitewide:Unknown,Unknown,2026-06-11T05:24:12.000000Z,Unknown,47,NOT_AUTHORIZED_INCOMPLETE_90D,NEED_MORE_DATA,false,GSC/GA4/click/complete/backlink/internal role/topic owner/freshness/claim/revision history
136,zh,apply-personality-research-without-overclaiming,https://fermatmind.com/zh/articles/apply-personality-research-without-overclaiming,2026-08-10T12:00:00+08:00,2026-11-08,Unknown,Unknown,Unknown,Unknown,Unknown,article_cohort:0;sitewide:Unknown,Unknown,2026-07-24T03:23:26.000000Z,Unknown,429,NOT_AUTHORIZED_INCOMPLETE_90D,NEED_MORE_DATA,false,GSC/GA4/click/complete/backlink/internal role/topic owner/freshness/claim/revision history
11,zh,are-infj-men-rare-or-socially-silenced,https://fermatmind.com/zh/articles/are-infj-men-rare-or-socially-silenced,2026-08-10T12:00:00+08:00,2026-11-08,Unknown,Unknown,Unknown,Unknown,Unknown,article_cohort:0;sitewide:Unknown,Top10 owner/support,2026-07-29T03:37:38.000000Z,Unknown,436,NOT_AUTHORIZED_INCOMPLETE_90D,NEED_MORE_DATA,false,GSC/GA4/click/complete/backlink/internal role/topic owner/freshness/claim/revision history
12,zh,best-valentines-date-by-personality-and-relationship-science,https://fermatmind.com/zh/articles/best-valentines-date-by-personality-and-relationship-science,2026-08-10T12:00:00+08:00,2026-11-08,Unknown,Unknown,Unknown,Unknown,Unknown,article_cohort:0;sitewide:Unknown,Unknown,2026-07-29T03:37:38.000000Z,Unknown,437,NOT_AUTHORIZED_INCOMPLETE_90D,NEED_MORE_DATA,false,GSC/GA4/click/complete/backlink/internal role/topic owner/freshness/claim/revision history
137,zh,big-five-30-day-observation-and-review-plan,https://fermatmind.com/zh/articles/big-five-30-day-observation-and-review-plan,2026-08-10T12:00:00+08:00,2026-11-08,Unknown,Unknown,Unknown,Unknown,Unknown,article_cohort:0;sitewide:Unknown,Unknown,2026-07-24T02:49:30.000000Z,Unknown,389,NOT_AUTHORIZED_INCOMPLETE_90D,NEED_MORE_DATA,false,GSC/GA4/click/complete/backlink/internal role/topic owner/freshness/claim/revision history
138,zh,big-five-30-facets-explained-with-model-caveats,https://fermatmind.com/zh/articles/big-five-30-facets-explained-with-model-caveats,2026-08-10T12:00:00+08:00,2026-11-08,Unknown,Unknown,Unknown,Unknown,Unknown,article_cohort:0;sitewide:Unknown,Unknown,2026-07-24T02:49:18.000000Z,Unknown,384,NOT_AUTHORIZED_INCOMPLETE_90D,NEED_MORE_DATA,false,GSC/GA4/click/complete/backlink/internal role/topic owner/freshness/claim/revision history
139,zh,big-five-communication-needs-conversation-prompts,https://fermatmind.com/zh/articles/big-five-communication-needs-conversation-prompts,2026-08-10T12:00:00+08:00,2026-11-08,Unknown,Unknown,Unknown,Unknown,Unknown,article_cohort:0;sitewide:Unknown,Unknown,2026-07-24T03:21:37.000000Z,Unknown,399,NOT_AUTHORIZED_INCOMPLETE_90D,NEED_MORE_DATA,false,GSC/GA4/click/complete/backlink/internal role/topic owner/freshness/claim/revision history
140,zh,big-five-conflict-patterns-observe-before-explaining,https://fermatmind.com/zh/articles/big-five-conflict-patterns-observe-before-explaining,2026-08-10T12:00:00+08:00,2026-11-08,Unknown,Unknown,Unknown,Unknown,Unknown,article_cohort:0;sitewide:Unknown,Unknown,2026-07-24T03:21:42.000000Z,Unknown,400,NOT_AUTHORIZED_INCOMPLETE_90D,NEED_MORE_DATA,false,GSC/GA4/click/complete/backlink/internal role/topic owner/freshness/claim/revision history
80,zh,big-five-conscientiousness-low-procrastination-task-plan,https://fermatmind.com/zh/articles/big-five-conscientiousness-low-procrastination-task-plan,2026-08-10T12:00:00+08:00,2026-11-08,Unknown,Unknown,Unknown,Unknown,Unknown,article_cohort:0;sitewide:Unknown,Unknown,2026-07-16T18:50:08.000000Z,Unknown,332,NOT_AUTHORIZED_INCOMPLETE_90D,NEED_MORE_DATA,false,GSC/GA4/click/complete/backlink/internal role/topic owner/freshness/claim/revision history
141,zh,big-five-couples-conversation-not-relationship-prediction,https://fermatmind.com/zh/articles/big-five-couples-conversation-not-relationship-prediction,2026-08-10T12:00:00+08:00,2026-11-08,Unknown,Unknown,Unknown,Unknown,Unknown,article_cohort:0;sitewide:Unknown,Unknown,2026-07-24T03:21:49.000000Z,Unknown,401,NOT_AUTHORIZED_INCOMPLETE_90D,NEED_MORE_DATA,false,GSC/GA4/click/complete/backlink/internal role/topic owner/freshness/claim/revision history
142,zh,big-five-cross-cultural-research-and-translation-limits,https://fermatmind.com/zh/articles/big-five-cross-cultural-research-and-translation-limits,2026-08-10T12:00:00+08:00,2026-11-08,Unknown,Unknown,Unknown,Unknown,Unknown,article_cohort:0;sitewide:Unknown,Unknown,2026-07-24T03:23:04.000000Z,Unknown,419,NOT_AUTHORIZED_INCOMPLETE_90D,NEED_MORE_DATA,false,GSC/GA4/click/complete/backlink/internal role/topic owner/freshness/claim/revision history
143,zh,big-five-decision-journal-observe-style-not-quality,https://fermatmind.com/zh/articles/big-five-decision-journal-observe-style-not-quality,2026-08-10T12:00:00+08:00,2026-11-08,Unknown,Unknown,Unknown,Unknown,Unknown,article_cohort:0;sitewide:Unknown,Unknown,2026-07-24T03:22:00.000000Z,Unknown,404,NOT_AUTHORIZED_INCOMPLETE_90D,NEED_MORE_DATA,false,GSC/GA4/click/complete/backlink/internal role/topic owner/freshness/claim/revision history
78,zh,big-five-emotional-stability-stress-recovery-communication,https://fermatmind.com/zh/articles/big-five-emotional-stability-stress-recovery-communication,2026-08-10T12:00:00+08:00,2026-11-08,Unknown,Unknown,Unknown,Unknown,Unknown,article_cohort:0;sitewide:Unknown,Top10 owner/support,2026-07-16T18:50:09.000000Z,Unknown,336,NOT_AUTHORIZED_INCOMPLETE_90D,NEED_MORE_DATA,false,GSC/GA4/click/complete/backlink/internal role/topic owner/freshness/claim/revision history
144,zh,big-five-evidence-strength-from-one-study-to-review,https://fermatmind.com/zh/articles/big-five-evidence-strength-from-one-study-to-review,2026-08-10T12:00:00+08:00,2026-11-08,Unknown,Unknown,Unknown,Unknown,Unknown,article_cohort:0;sitewide:Unknown,Unknown,2026-07-24T03:23:28.000000Z,Unknown,430,NOT_AUTHORIZED_INCOMPLETE_90D,NEED_MORE_DATA,false,GSC/GA4/click/complete/backlink/internal role/topic owner/freshness/claim/revision history
145,zh,big-five-feedback-preferences-as-hypotheses,https://fermatmind.com/zh/articles/big-five-feedback-preferences-as-hypotheses,2026-08-10T12:00:00+08:00,2026-11-08,Unknown,Unknown,Unknown,Unknown,Unknown,article_cohort:0;sitewide:Unknown,Unknown,2026-07-24T02:49:41.000000Z,Unknown,394,NOT_AUTHORIZED_INCOMPLETE_90D,NEED_MORE_DATA,false,GSC/GA4/click/complete/backlink/internal role/topic owner/freshness/claim/revision history
146,zh,big-five-friendship-differences-without-compatibility-scores,https://fermatmind.com/zh/articles/big-five-friendship-differences-without-compatibility-scores,2026-08-10T12:00:00+08:00,2026-11-08,Unknown,Unknown,Unknown,Unknown,Unknown,article_cohort:0;sitewide:Unknown,Unknown,2026-07-24T03:21:52.000000Z,Unknown,402,NOT_AUTHORIZED_INCOMPLETE_90D,NEED_MORE_DATA,false,GSC/GA4/click/complete/backlink/internal role/topic owner/freshness/claim/revision history
147,zh,big-five-goal-setting-use-results-as-hypotheses,https://fermatmind.com/zh/articles/big-five-goal-setting-use-results-as-hypotheses,2026-08-10T12:00:00+08:00,2026-11-08,Unknown,Unknown,Unknown,Unknown,Unknown,article_cohort:0;sitewide:Unknown,Unknown,2026-07-24T03:22:29.000000Z,Unknown,409,NOT_AUTHORIZED_INCOMPLETE_90D,NEED_MORE_DATA,false,GSC/GA4/click/complete/backlink/internal role/topic owner/freshness/claim/revision history
1,zh,big-five-growth-guide,https://fermatmind.com/zh/articles/big-five-growth-guide,2026-08-10T12:00:00+08:00,2026-11-08,Unknown,Unknown,Unknown,Unknown,Unknown,article_cohort:0;sitewide:Unknown,Unknown,2026-07-29T11:48:03.000000Z,Unknown,446,NOT_AUTHORIZED_INCOMPLETE_90D,NEED_MORE_DATA,false,GSC/GA4/click/complete/backlink/internal role/topic owner/freshness/claim/revision history
148,zh,big-five-leadership-reflection-not-leader-prediction,https://fermatmind.com/zh/articles/big-five-leadership-reflection-not-leader-prediction,2026-08-10T12:00:00+08:00,2026-11-08,Unknown,Unknown,Unknown,Unknown,Unknown,article_cohort:0;sitewide:Unknown,Unknown,2026-07-24T02:49:43.000000Z,Unknown,395,NOT_AUTHORIZED_INCOMPLETE_90D,NEED_MORE_DATA,false,GSC/GA4/click/complete/backlink/internal role/topic owner/freshness/claim/revision history
149,zh,big-five-learning-preferences-test-dont-prescribe,https://fermatmind.com/zh/articles/big-five-learning-preferences-test-dont-prescribe,2026-08-10T12:00:00+08:00,2026-11-08,Unknown,Unknown,Unknown,Unknown,Unknown,article_cohort:0;sitewide:Unknown,Unknown,2026-07-24T03:22:04.000000Z,Unknown,405,NOT_AUTHORIZED_INCOMPLETE_90D,NEED_MORE_DATA,false,GSC/GA4/click/complete/backlink/internal role/topic owner/freshness/claim/revision history
