sample_id,tier,surface,locale,url,method,captured_at,status,duration_ms,bytes,cache_control,x_proxy_cache,sample_status,evidence_level,limitation
API-BROWSER-035,L3,article_refresh_candidate,zh,https://api.fermatmind.com/storage/media-library/variants/articlembtibasicspillarbody-visualv1/hero_1600x900.jpg,GET,2026-08-10T04:29:58.396Z,,115,0,NOT_EXPOSED_TO_RESOURCE_TIMING,NOT_EXPOSED_TO_RESOURCE_TIMING,success,LAB_ONLY,Browser Resource Timing; transfer size may be zero for cross-origin or cached resources.
API-BROWSER-036,L3,article_refresh_candidate,zh,https://api.fermatmind.com/storage/media-library/variants/articlembtibasicspillarcoverv1/hero_1600x900.jpg,GET,2026-08-10T04:30:00.774Z,,0,0,NOT_EXPOSED_TO_RESOURCE_TIMING,NOT_EXPOSED_TO_RESOURCE_TIMING,success,LAB_ONLY,Browser Resource Timing; transfer size may be zero for cross-origin or cached resources.
API-BROWSER-037,L3,article_refresh_candidate,zh,https://api.fermatmind.com/storage/media-library/variants/articlembtibasicspillarbody-visualv1/hero_1600x900.jpg,GET,2026-08-10T04:30:00.774Z,,0,0,NOT_EXPOSED_TO_RESOURCE_TIMING,NOT_EXPOSED_TO_RESOURCE_TIMING,success,LAB_ONLY,Browser Resource Timing; transfer size may be zero for cross-origin or cached resources.
API-BROWSER-038,L3,article_refresh_candidate,zh,https://api.fermatmind.com/storage/media-library/variants/articlembtibasicspillarcoverv1/hero_1600x900.jpg,GET,2026-08-10T04:30:03.214Z,,0,0,NOT_EXPOSED_TO_RESOURCE_TIMING,NOT_EXPOSED_TO_RESOURCE_TIMING,success,LAB_ONLY,Browser Resource Timing; transfer size may be zero for cross-origin or cached resources.
API-BROWSER-039,L3,article_refresh_candidate,zh,https://api.fermatmind.com/storage/media-library/variants/articlembtibasicspillarbody-visualv1/hero_1600x900.jpg,GET,2026-08-10T04:30:03.214Z,,0,0,NOT_EXPOSED_TO_RESOURCE_TIMING,NOT_EXPOSED_TO_RESOURCE_TIMING,success,LAB_ONLY,Browser Resource Timing; transfer size may be zero for cross-origin or cached resources.
API-BROWSER-040,L3,article_en_pilot,en,https://api.fermatmind.com/storage/media-library/variants/articleriasecexplanationcoverv1/thumbnail_400x225.jpg,GET,2026-08-10T04:30:07.657Z,,47.2,0,NOT_EXPOSED_TO_RESOURCE_TIMING,NOT_EXPOSED_TO_RESOURCE_TIMING,success,LAB_ONLY,Browser Resource Timing; transfer size may be zero for cross-origin or cached resources.
API-BROWSER-041,L3,article_en_pilot,en,https://api.fermatmind.com/storage/media-library/variants/articleriasecexplanationcoverv1/thumbnail_400x225.jpg,GET,2026-08-10T04:30:10.065Z,,0,0,NOT_EXPOSED_TO_RESOURCE_TIMING,NOT_EXPOSED_TO_RESOURCE_TIMING,success,LAB_ONLY,Browser Resource Timing; transfer size may be zero for cross-origin or cached resources.
API-BROWSER-042,L3,article_en_pilot,en,https://api.fermatmind.com/storage/media-library/variants/articleriasecexplanationcoverv1/thumbnail_400x225.jpg,GET,2026-08-10T04:30:12.532Z,,0,0,NOT_EXPOSED_TO_RESOURCE_TIMING,NOT_EXPOSED_TO_RESOURCE_TIMING,success,LAB_ONLY,Browser Resource Timing; transfer size may be zero for cross-origin or cached resources.
API-AUTH-043,shared,public_sitemap,neutral,https://fermatmind.com/sitemap.xml,GET,2026-08-10T04:01:00.000Z,200,197,78429,"private, no-cache, no-store",BYPASS,success,LAB_ONLY,Single serial HTTP observation; not field telemetry.
API-AUTH-044,shared,backend_sitemap_source,neutral,https://api.fermatmind.com/api/v0.5/seo/sitemap-source,GET,2026-08-10T04:01:00.000Z,200,170,63688,"max-age=300, public, s-maxage=600",,success,LAB_ONLY,Single serial HTTP observation; not field telemetry.
API-AUTH-045,shared,llms,neutral,https://fermatmind.com/llms.txt,GET,2026-08-10T04:01:00.000Z,200,615,26151,,BYPASS,success,LAB_ONLY,Single serial HTTP observation; not field telemetry.
API-AUTH-046,shared,llms_full_degraded,neutral,https://fermatmind.com/llms-full.txt,GET,2026-08-10T04:01:00.000Z,200,7936,176674,,BYPASS,success,LAB_ONLY,Single serial HTTP observation; not field telemetry.
API-FOLLOW-047,shared,llms,neutral,https://fermatmind.com/llms.txt,GET,2026-08-10T04:47:30.274Z,200,3372,26151,"public, s-maxage=3600, stale-while-revalidate=86400",BYPASS,success,LAB_ONLY,Serial HTTP elapsed time includes body transfer; same-window observation.
API-FOLLOW-048,shared,llms_full,neutral,https://fermatmind.com/llms-full.txt,GET,2026-08-10T04:48:05.713Z,200,35338,176674,"public, s-maxage=3600, stale-while-revalidate=86400",BYPASS,success,LAB_ONLY,Serial HTTP elapsed time includes body transfer; same-window observation.
API-FOLLOW-049,shared,followup_http,neutral,https://api.fermatmind.com/api/v0.3/public/seo/sitemap-source,GET,2026-08-10T04:48:05.966Z,404,152,124,"no-cache, private",,measurement_configuration_failure,LAB_ONLY,Audit used a wrong endpoint; this is not a production outage and the correct v0.5 endpoint is recorded separately.
API-FOLLOW-050,shared,followup_http,neutral,https://fermatmind.com/api/public/seo/revision,GET,2026-08-10T04:48:06.171Z,404,104,7733,"private, no-cache, no-store, max-age=0, must-revalidate",BYPASS,measurement_configuration_failure,LAB_ONLY,Audit used a wrong endpoint; this is not a production outage and the correct v0.5 endpoint is recorded separately.
API-FOLLOW-051,shared,followup_http,en,https://fermatmind.com/en/tests/eq-test-emotional-intelligence-assessment,GET,2026-08-10T04:48:06.357Z,200,84,78683,"private, no-cache, no-store, max-age=0, must-revalidate",BYPASS,success,LAB_ONLY,Serial HTTP elapsed time includes body transfer; same-window observation.
API-FOLLOW-052,shared,followup_http,en,https://fermatmind.com/en/tests/iq-test-intelligence-quotient-assessment,GET,2026-08-10T04:48:06.643Z,200,185,78681,"private, no-cache, no-store, max-age=0, must-revalidate",BYPASS,success,LAB_ONLY,Serial HTTP elapsed time includes body transfer; same-window observation.
API-FOLLOW-053,shared,followup_http,zh,https://fermatmind.com/zh/tests/eq-test-emotional-intelligence-assessment,GET,2026-08-10T04:48:06.821Z,200,78,78710,"private, no-cache, no-store, max-age=0, must-revalidate",BYPASS,success,LAB_ONLY,Serial HTTP elapsed time includes body transfer; same-window observation.
API-FOLLOW-054,shared,followup_http,zh,https://fermatmind.com/zh/tests/iq-test-intelligence-quotient-assessment,GET,2026-08-10T04:48:07.001Z,200,79,78708,"private, no-cache, no-store, max-age=0, must-revalidate",BYPASS,success,LAB_ONLY,Serial HTTP elapsed time includes body transfer; same-window observation.
API-FOLLOW-055,shared,llms,neutral,https://fermatmind.com/llms.txt,GET,2026-08-10T04:48:07.329Z,200,227,26151,"public, s-maxage=3600, stale-while-revalidate=86400",BYPASS,success,LAB_ONLY,Serial HTTP elapsed time includes body transfer; same-window observation.
API-FOLLOW-056,shared,llms_full,neutral,https://fermatmind.com/llms-full.txt,GET,2026-08-10T04:48:15.211Z,200,7781,176674,"public, s-maxage=3600, stale-while-revalidate=86400",BYPASS,success,LAB_ONLY,Serial HTTP elapsed time includes body transfer; same-window observation.
API-FOLLOW-057,shared,followup_http,neutral,https://api.fermatmind.com/api/v0.3/public/seo/sitemap-source,GET,2026-08-10T04:48:15.453Z,404,139,124,"no-cache, private",,measurement_configuration_failure,LAB_ONLY,Audit used a wrong endpoint; this is not a production outage and the correct v0.5 endpoint is recorded separately.
API-FOLLOW-058,shared,followup_http,neutral,https://fermatmind.com/api/public/seo/revision,GET,2026-08-10T04:48:15.607Z,404,53,7733,"private, no-cache, no-store, max-age=0, must-revalidate",BYPASS,measurement_configuration_failure,LAB_ONLY,Audit used a wrong endpoint; this is not a production outage and the correct v0.5 endpoint is recorded separately.
API-FOLLOW-059,shared,followup_http,en,https://fermatmind.com/en/tests/eq-test-emotional-intelligence-assessment,GET,2026-08-10T04:48:15.799Z,200,92,78683,"private, no-cache, no-store, max-age=0, must-revalidate",BYPASS,success,LAB_ONLY,Serial HTTP elapsed time includes body transfer; same-window observation.
API-FOLLOW-060,shared,followup_http,en,https://fermatmind.com/en/tests/iq-test-intelligence-quotient-assessment,GET,2026-08-10T04:48:15.984Z,200,83,78681,"private, no-cache, no-store, max-age=0, must-revalidate",BYPASS,success,LAB_ONLY,Serial HTTP elapsed time includes body transfer; same-window observation.
API-FOLLOW-061,shared,followup_http,zh,https://fermatmind.com/zh/tests/eq-test-emotional-intelligence-assessment,GET,2026-08-10T04:48:16.163Z,200,78,78710,"private, no-cache, no-store, max-age=0, must-revalidate",BYPASS,success,LAB_ONLY,Serial HTTP elapsed time includes body transfer; same-window observation.
API-FOLLOW-062,shared,followup_http,zh,https://fermatmind.com/zh/tests/iq-test-intelligence-quotient-assessment,GET,2026-08-10T04:48:16.349Z,200,86,78708,"private, no-cache, no-store, max-age=0, must-revalidate",BYPASS,success,LAB_ONLY,Serial HTTP elapsed time includes body transfer; same-window observation.
API-SOURCE-063,shared,backend_sitemap_source,neutral,https://api.fermatmind.com/api/v0.5/seo/sitemap-source,GET,2026-08-10T04:48:37.575Z,200,338,63688,"max-age=300, public, s-maxage=600",,success,LAB_ONLY,Serial HTTP observation; authority count=553.
API-SOURCE-064,shared,backend_sitemap_source,neutral,https://api.fermatmind.com/api/v0.5/seo/sitemap-source,GET,2026-08-10T04:48:37.774Z,200,98,63688,"max-age=300, public, s-maxage=600",,success,LAB_ONLY,Serial HTTP observation; authority count=553.
